GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,OPPONENT
Shot Chart Detail,0022400406,501,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-4,1,0,DAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400406,523,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,2,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,23,1,0,DAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400406,540,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,5,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,230,93,1,0,DAL,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DAL
Shot Chart Detail,0022400422,167,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-158,242,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,173,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,265,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,184,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,36,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-9,273,1,0,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,193,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,8,51,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,15,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,219,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,219,146,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,235,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,181,1,0,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,294,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,1,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,23,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,310,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,176,1,0,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,397,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,5,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,70,261,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,513,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-237,92,1,1,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,546,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-17,273,1,0,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400422,589,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,3,30,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,15,1,0,HOU,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,HOU
Shot Chart Detail,0022400441,149,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,153,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,177,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,-3,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,184,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,20,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,191,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,6,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,255,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-173,226,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,263,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,5,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,7,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,302,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,2,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-3,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,435,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,3,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,17,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,483,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,0,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-8,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,520,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-75,273,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,590,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,607,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,5,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,180,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,637,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,3,39,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,646,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,150,1,1,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400441,657,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-208,134,1,0,MIN,SAS,62,1606,13.3,2.2,1.0,2.2,1.1,SAS
Shot Chart Detail,0022400452,131,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,234,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,140,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,1,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,-27,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,177,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,21,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-31,61,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,184,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,9,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,156,225,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,241,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-233,119,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,426,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,2,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-67,39,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,430,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,2,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,110,1,1,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,530,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,6,55,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,80,254,1,0,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,575,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,3,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-22,283,1,1,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400452,615,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,0,44,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,12,1,1,OKC,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,OKC
Shot Chart Detail,0022400464,165,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,114,220,1,0,MIN,BOS,62,1606,13.3,2.2,1.0,2.2,1.1,BOS
Shot Chart Detail,0022400464,175,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,104,1,1,MIN,BOS,62,1606,13.3,2.2,1.0,2.2,1.1,BOS
Shot Chart Detail,0022400464,209,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,7,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-12,1,0,MIN,BOS,62,1606,13.3,2.2,1.0,2.2,1.1,BOS
Shot Chart Detail,0022400464,453,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,191,1,1,MIN,BOS,62,1606,13.3,2.2,1.0,2.2,1.1,BOS
Shot Chart Detail,0022400464,461,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,269,1,1,MIN,BOS,62,1606,13.3,2.2,1.0,2.2,1.1,BOS
Shot Chart Detail,0022400479,107,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,3,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,202,1,1,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400479,211,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,154,1,0,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400479,431,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-222,99,1,0,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400479,516,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,11,9,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,191,241,1,0,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400479,524,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,10,55,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400479,661,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,1,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-78,240,1,0,DET,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,DET
Shot Chart Detail,0022400500,60,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,31,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,164,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-87,256,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,168,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,11,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-173,236,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,347,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,155,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,358,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,224,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,380,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,7,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,34,113,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,399,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,5,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-168,229,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,523,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,143,256,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,527,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,9,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,138,236,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,549,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,8,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-58,67,1,1,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,555,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,7,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,43,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400500,611,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,4,3,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-4,1,0,MIN,LAC,62,1606,13.3,2.2,1.0,2.2,1.1,LAC
Shot Chart Detail,0022400505,54,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,1,8,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-71,246,1,0,NOP,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,NOP
Shot Chart Detail,0022400505,205,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,10,16,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-169,274,1,0,NOP,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,NOP
Shot Chart Detail,0022400505,253,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,6,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,251,1,1,NOP,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,NOP
Shot Chart Detail,0022400505,269,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,2,5,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-205,199,1,0,NOP,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,NOP
Shot Chart Detail,0022400505,404,1628978,Donte DiVincenzo,1610612750,Minnesota Timberwolves,3,10,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,236,1,0,NOP,MIN,62,1606,13.3,2.2,1.0,2.2,1.1,NOP
